split_name,document_id,transform_number,origin_class,generation_channel,prob_baseline,prob_transformed,delta_prob,applied_no_change,input_unchanged,features_match,sentinel_bound,status
holdout_model_OpenAI,gpt_b028_P2_r1,11,A,gpt,0.9915344759,0.0119423133,-0.9795921626,0,0,0,1.313167e-06,ok
holdout_prompt_P2,gpt_b028_P2_r1,11,A,gpt,0.9999618310,0.0000097144,-0.9999521166,0,0,0,2.284640e-09,ok
holdout_topic,gpt_b028_P2_r1,11,A,gpt,0.9994109856,0.0004436106,-0.9989673750,0,0,0,8.869461e-08,ok
holdout_genre_commercial,gpt_b031_P1_r1,11,A,gpt,0.9996086043,0.0001857491,-0.9994228552,0,0,0,3.151143e-08,ok
holdout_model_OpenAI,gpt_b031_P1_r1,11,A,gpt,0.9903669985,0.0022500709,-0.9881169276,0,0,0,2.498429e-07,ok
holdout_prompt_P1,gpt_b031_P1_r1,11,A,gpt,0.9999381406,0.0000007229,-0.9999374177,0,0,0,1.869557e-10,ok
holdout_genre_commercial,gpt_b040_P2_r1,11,A,gpt,0.9999403631,0.0067609049,-0.9931794581,0,0,0,1.139412e-06,ok
holdout_model_OpenAI,gpt_b040_P2_r1,11,A,gpt,0.9977304127,0.0506043596,-0.9471260531,0,0,0,5.346681e-06,ok
holdout_prompt_P2,gpt_b040_P2_r1,11,A,gpt,0.9999997231,0.0003219192,-0.9996778040,0,0,0,7.568541e-08,ok
holdout_author,human_hard_rusltc_0001,11,H,,0.0159988492,0.0000001930,-0.0159986562,0,0,0,2.670410e-11,ok
holdout_genre_analytics,human_hard_rusltc_0001,11,H,,0.0006734018,0.0000000001,-0.0006734017,0,0,0,1.896218e-14,ok
holdout_genre_commercial,human_hard_rusltc_0001,11,H,,0.0005292601,0.0000000001,-0.0005292600,0,0,0,1.775642e-14,ok
holdout_genre_news,human_hard_rusltc_0001,11,H,,0.0065516677,0.0000001471,-0.0065515206,0,0,0,1.925740e-11,ok
holdout_genre_prose,human_hard_rusltc_0001,11,H,,0.2022503757,0.0001618614,-0.2020885143,0,0,0,1.119704e-08,ok
holdout_genre_science,human_hard_rusltc_0001,11,H,,0.0065516677,0.0000001471,-0.0065515206,0,0,0,1.925740e-11,ok
holdout_genre_seo,human_hard_rusltc_0001,11,H,,0.0000069243,0.0000000000,-0.0000069243,0,0,0,7.039217e-23,ok
holdout_genre_translation,human_hard_rusltc_0001,11,H,,0.0065516677,0.0000001471,-0.0065515206,0,0,0,1.925740e-11,ok
holdout_model_Anthropic,human_hard_rusltc_0001,11,H,,0.0000764282,0.0000000000,-0.0000764282,0,0,0,2.536456e-17,ok
holdout_model_DeepSeek,human_hard_rusltc_0001,11,H,,0.0909412422,0.0004534159,-0.0904878264,0,0,0,3.019368e-08,ok
holdout_model_NVIDIA,human_hard_rusltc_0001,11,H,,0.0141284119,0.0000005202,-0.0141278917,0,0,0,6.617896e-11,ok
holdout_model_OpenAI,human_hard_rusltc_0001,11,H,,0.0083538753,0.0000003504,-0.0083535249,0,0,0,3.899997e-11,ok
holdout_prompt_P1,human_hard_rusltc_0001,11,H,,0.0001462113,0.0000000000,-0.0001462113,0,0,0,3.252043e-18,ok
holdout_prompt_P2,human_hard_rusltc_0001,11,H,,0.0000848641,0.0000000000,-0.0000848641,0,0,0,4.597868e-17,ok
holdout_prompt_P3,human_hard_rusltc_0001,11,H,,0.0000002655,0.0000000001,-0.0000002654,0,0,0,2.284583e-14,ok
holdout_source,human_hard_rusltc_0001,11,H,,0.0198229688,0.0000012729,-0.0198216959,0,0,0,1.594708e-10,ok
holdout_time,human_hard_rusltc_0001,11,H,,0.0042255657,0.0000001873,-0.0042253784,0,0,0,2.471778e-11,ok
holdout_topic,human_hard_rusltc_0001,11,H,,0.0009472274,0.0000000001,-0.0009472274,0,0,0,1.373584e-14,ok
holdout_author,human_hard_rusltc_0002,11,H,,0.0013296446,0.0000002559,-0.0013293887,0,0,0,3.541391e-11,ok
holdout_genre_analytics,human_hard_rusltc_0002,11,H,,0.0001161221,0.0000000014,-0.0001161207,0,0,0,2.792687e-13,ok
holdout_genre_commercial,human_hard_rusltc_0002,11,H,,0.0001499746,0.0000000010,-0.0001499735,0,0,0,1.744788e-13,ok
holdout_genre_news,human_hard_rusltc_0002,11,H,,0.0012190808,0.0000005286,-0.0012185522,0,0,0,6.919326e-11,ok
holdout_genre_prose,human_hard_rusltc_0002,11,H,,0.0243980505,0.0001234610,-0.0242745895,0,0,0,8.540953e-09,ok
holdout_genre_science,human_hard_rusltc_0002,11,H,,0.0012190808,0.0000005286,-0.0012185522,0,0,0,6.919326e-11,ok
holdout_genre_seo,human_hard_rusltc_0002,11,H,,0.0000092223,0.0000000000,-0.0000092223,0,0,0,2.114681e-18,ok
holdout_genre_translation,human_hard_rusltc_0002,11,H,,0.0012190808,0.0000005286,-0.0012185522,0,0,0,6.919326e-11,ok
holdout_model_Anthropic,human_hard_rusltc_0002,11,H,,0.0000101597,0.0000000000,-0.0000101597,0,0,0,8.631986e-16,ok
holdout_model_DeepSeek,human_hard_rusltc_0002,11,H,,0.0307927102,0.0006598167,-0.0301328935,0,0,0,4.392917e-08,ok
holdout_model_NVIDIA,human_hard_rusltc_0002,11,H,,0.0016224920,0.0000006748,-0.0016218172,0,0,0,8.585093e-11,ok
holdout_model_OpenAI,human_hard_rusltc_0002,11,H,,0.0017875706,0.0000011363,-0.0017864344,0,0,0,1.264513e-10,ok
holdout_prompt_P1,human_hard_rusltc_0002,11,H,,0.0000123673,0.0000000000,-0.0000123673,0,0,0,1.376970e-16,ok
holdout_prompt_P2,human_hard_rusltc_0002,11,H,,0.0000157650,0.0000000000,-0.0000157650,0,0,0,1.918547e-15,ok
holdout_prompt_P3,human_hard_rusltc_0002,11,H,,0.0000000383,0.0000000001,-0.0000000382,0,0,0,1.320288e-14,ok
holdout_source,human_hard_rusltc_0002,11,H,,0.0028465254,0.0000018448,-0.0028446805,0,0,0,2.311169e-10,ok
holdout_time,human_hard_rusltc_0002,11,H,,0.0015245744,0.0000012170,-0.0015233574,0,0,0,1.606380e-10,ok
holdout_topic,human_hard_rusltc_0002,11,H,,0.0001063952,0.0000000006,-0.0001063946,0,0,0,1.192539e-13,ok
holdout_author,human_hard_rusltc_0003,11,H,,0.0312843519,0.0000147169,-0.0312696350,0,0,0,2.036707e-09,ok
holdout_genre_analytics,human_hard_rusltc_0003,11,H,,0.0059659576,0.0000001172,-0.0059658403,0,0,0,2.304454e-11,ok
holdout_genre_commercial,human_hard_rusltc_0003,11,H,,0.0141914631,0.0000002943,-0.0141911687,0,0,0,4.994411e-11,ok
holdout_genre_news,human_hard_rusltc_0003,11,H,,0.0268210652,0.0000189258,-0.0268021394,0,0,0,2.477525e-09,ok
holdout_genre_prose,human_hard_rusltc_0003,11,H,,0.3560151828,0.0022088983,-0.3538062845,0,0,0,1.524915e-07,ok
holdout_genre_science,human_hard_rusltc_0003,11,H,,0.0268210652,0.0000189258,-0.0268021394,0,0,0,2.477525e-09,ok
holdout_genre_seo,human_hard_rusltc_0003,11,H,,0.0000001335,0.0000000000,-0.0000001335,0,0,0,2.611822e-19,ok
holdout_genre_translation,human_hard_rusltc_0003,11,H,,0.0268210652,0.0000189258,-0.0268021394,0,0,0,2.477525e-09,ok
holdout_model_Anthropic,human_hard_rusltc_0003,11,H,,0.0013721489,0.0000000010,-0.0013721480,0,0,0,2.298272e-13,ok
holdout_model_DeepSeek,human_hard_rusltc_0003,11,H,,0.1408591079,0.0041966602,-0.1366624477,0,0,0,2.784157e-07,ok
holdout_model_NVIDIA,human_hard_rusltc_0003,11,H,,0.0343927252,0.0000372568,-0.0343554684,0,0,0,4.739963e-09,ok
holdout_model_OpenAI,human_hard_rusltc_0003,11,H,,0.0320332111,0.0000266871,-0.0320065241,0,0,0,2.969877e-09,ok
holdout_prompt_P1,human_hard_rusltc_0003,11,H,,0.0014683888,0.0000000001,-0.0014683887,0,0,0,3.237326e-14,ok
holdout_prompt_P2,human_hard_rusltc_0003,11,H,,0.0014667918,0.0000000015,-0.0014667903,0,0,0,3.530570e-13,ok
holdout_prompt_P3,human_hard_rusltc_0003,11,H,,0.0001849276,0.0000055397,-0.0001793880,0,0,0,9.807449e-10,ok
holdout_source,human_hard_rusltc_0003,11,H,,0.0455882500,0.0000827999,-0.0455054501,0,0,0,1.037219e-08,ok
holdout_time,human_hard_rusltc_0003,11,H,,0.0183233607,0.0000254153,-0.0182979454,0,0,0,3.354601e-09,ok
holdout_topic,human_hard_rusltc_0003,11,H,,0.0064632908,0.0000000928,-0.0064631980,0,0,0,1.856028e-11,ok
holdout_author,human_hard_rusltc_0055,11,H,,0.0582199561,0.0000520961,-0.0581678600,0,0,0,7.209438e-09,ok
holdout_genre_analytics,human_hard_rusltc_0055,11,H,,0.0072352231,0.0000009232,-0.0072342998,0,0,0,1.814671e-10,ok
holdout_genre_commercial,human_hard_rusltc_0055,11,H,,0.0143498939,0.0000005034,-0.0143493905,0,0,0,8.542275e-11,ok
holdout_genre_news,human_hard_rusltc_0055,11,H,,0.0277511730,0.0000493554,-0.0277018176,0,0,0,6.460794e-09,ok
holdout_genre_prose,human_hard_rusltc_0055,11,H,,0.1062311658,0.0011642770,-0.1050668888,0,0,0,8.046010e-08,ok
holdout_genre_science,human_hard_rusltc_0055,11,H,,0.0277511730,0.0000493554,-0.0277018176,0,0,0,6.460794e-09,ok
holdout_genre_seo,human_hard_rusltc_0055,11,H,,0.0005373108,0.0000000000,-0.0005373108,0,0,0,7.119425e-15,ok
holdout_genre_translation,human_hard_rusltc_0055,11,H,,0.0277511730,0.0000493554,-0.0277018176,0,0,0,6.460794e-09,ok
holdout_model_Anthropic,human_hard_rusltc_0055,11,H,,0.0025818291,0.0000000158,-0.0025818133,0,0,0,3.796742e-12,ok
holdout_model_DeepSeek,human_hard_rusltc_0055,11,H,,0.1143759899,0.0054554615,-0.1089205284,0,0,0,3.614699e-07,ok
holdout_model_NVIDIA,human_hard_rusltc_0055,11,H,,0.0580290900,0.0000932673,-0.0579358227,0,0,0,1.186518e-08,ok
holdout_model_OpenAI,human_hard_rusltc_0055,11,H,,0.0277121680,0.0000540185,-0.0276581495,0,0,0,6.011301e-09,ok
holdout_prompt_P1,human_hard_rusltc_0055,11,H,,0.0021434809,0.0000000019,-0.0021434790,0,0,0,4.913759e-13,ok
holdout_prompt_P2,human_hard_rusltc_0055,11,H,,0.0029819273,0.0000000274,-0.0029818998,0,0,0,6.448931e-12,ok
holdout_prompt_P3,human_hard_rusltc_0055,11,H,,0.0002256256,0.0000015949,-0.0002240307,0,0,0,2.823571e-10,ok
holdout_source,human_hard_rusltc_0055,11,H,,0.0757376774,0.0002121798,-0.0755254976,0,0,0,2.657595e-08,ok
holdout_time,human_hard_rusltc_0055,11,H,,0.0305939127,0.0001072826,-0.0304866302,0,0,0,1.415923e-08,ok
holdout_topic,human_hard_rusltc_0055,11,H,,0.0033216244,0.0000001515,-0.0033214729,0,0,0,3.030305e-11,ok
holdout_author,human_hard_rusltc_0068,11,H,,0.0000154530,0.0000000102,-0.0000154428,0,0,0,1.414750e-12,ok
holdout_genre_analytics,human_hard_rusltc_0068,11,H,,0.0000005069,0.0000000000,-0.0000005069,0,0,0,4.121278e-15,ok
holdout_genre_commercial,human_hard_rusltc_0068,11,H,,0.0000012972,0.0000000000,-0.0000012972,0,0,0,6.272228e-15,ok
holdout_genre_news,human_hard_rusltc_0068,11,H,,0.0000457593,0.0000000492,-0.0000457101,0,0,0,6.443662e-12,ok
holdout_genre_prose,human_hard_rusltc_0068,11,H,,0.0059221771,0.0000476131,-0.0058745640,0,0,0,3.294092e-09,ok
holdout_genre_science,human_hard_rusltc_0068,11,H,,0.0000457593,0.0000000492,-0.0000457101,0,0,0,6.443662e-12,ok
holdout_genre_seo,human_hard_rusltc_0068,11,H,,0.0000000020,0.0000000000,-0.0000000020,0,0,0,1.459222e-21,ok
holdout_genre_translation,human_hard_rusltc_0068,11,H,,0.0000457593,0.0000000492,-0.0000457101,0,0,0,6.443662e-12,ok
holdout_model_Anthropic,human_hard_rusltc_0068,11,H,,0.0000000259,0.0000000000,-0.0000000259,0,0,0,9.075935e-18,ok
holdout_model_DeepSeek,human_hard_rusltc_0068,11,H,,0.0072138293,0.0002493072,-0.0069645221,0,0,0,1.660515e-08,ok
holdout_model_NVIDIA,human_hard_rusltc_0068,11,H,,0.0000217310,0.0000000306,-0.0000217004,0,0,0,3.896845e-12,ok
holdout_model_OpenAI,human_hard_rusltc_0068,11,H,,0.0000842489,0.0000001138,-0.0000841350,0,0,0,1.266851e-11,ok
holdout_prompt_P1,human_hard_rusltc_0068,11,H,,0.0000000476,0.0000000000,-0.0000000476,0,0,0,2.140718e-18,ok
holdout_prompt_P2,human_hard_rusltc_0068,11,H,,0.0000000672,0.0000000000,-0.0000000672,0,0,0,3.133192e-17,ok
holdout_prompt_P3,human_hard_rusltc_0068,11,H,,0.0000000000,0.0000000000,-0.0000000000,0,0,0,7.809048e-17,ok
holdout_source,human_hard_rusltc_0068,11,H,,0.0000586094,0.0000001325,-0.0000584769,0,0,0,1.659379e-11,ok
holdout_time,human_hard_rusltc_0068,11,H,,0.0000873401,0.0000001770,-0.0000871632,0,0,0,2.335669e-11,ok
holdout_topic,human_hard_rusltc_0068,11,H,,0.0000029004,0.0000000001,-0.0000029003,0,0,0,1.318895e-14,ok
holdout_author,human_hard_rusltc_0073,11,H,,0.0623789507,0.0000125604,-0.0623663903,0,0,0,1.738273e-09,ok
holdout_genre_analytics,human_hard_rusltc_0073,11,H,,0.0124656699,0.0000001095,-0.0124655603,0,0,0,2.153281e-11,ok
holdout_genre_commercial,human_hard_rusltc_0073,11,H,,0.0202206950,0.0000001350,-0.0202205600,0,0,0,2.290937e-11,ok
holdout_genre_news,human_hard_rusltc_0073,11,H,,0.0439062499,0.0000170155,-0.0438892344,0,0,0,2.227466e-09,ok
holdout_genre_prose,human_hard_rusltc_0073,11,H,,0.2510364876,0.0013309980,-0.2497054896,0,0,0,9.196639e-08,ok
holdout_genre_science,human_hard_rusltc_0073,11,H,,0.0439062499,0.0000170155,-0.0438892344,0,0,0,2.227466e-09,ok
holdout_genre_seo,human_hard_rusltc_0073,11,H,,0.0010438353,0.0000000000,-0.0010438353,0,0,0,3.102587e-17,ok
holdout_genre_translation,human_hard_rusltc_0073,11,H,,0.0439062499,0.0000170155,-0.0438892344,0,0,0,2.227466e-09,ok
holdout_model_Anthropic,human_hard_rusltc_0073,11,H,,0.0045771402,0.0000000010,-0.0045771393,0,0,0,2.305159e-13,ok
holdout_model_DeepSeek,human_hard_rusltc_0073,11,H,,0.1610949596,0.0036640244,-0.1574309353,0,0,0,2.432095e-07,ok
holdout_model_NVIDIA,human_hard_rusltc_0073,11,H,,0.0625870443,0.0000281473,-0.0625588970,0,0,0,3.581047e-09,ok
holdout_model_OpenAI,human_hard_rusltc_0073,11,H,,0.0510646574,0.0000287493,-0.0510359081,0,0,0,3.199363e-09,ok
holdout_prompt_P1,human_hard_rusltc_0073,11,H,,0.0043721510,0.0000000001,-0.0043721509,0,0,0,2.331556e-14,ok
holdout_prompt_P2,human_hard_rusltc_0073,11,H,,0.0057480670,0.0000000018,-0.0057480653,0,0,0,4.134200e-13,ok
holdout_prompt_P3,human_hard_rusltc_0073,11,H,,0.0003971964,0.0000035128,-0.0003936836,0,0,0,6.219032e-10,ok
holdout_source,human_hard_rusltc_0073,11,H,,0.0751377084,0.0000554922,-0.0750822162,0,0,0,6.951591e-09,ok
holdout_time,human_hard_rusltc_0073,11,H,,0.0382123459,0.0000259557,-0.0381863902,0,0,0,3.425934e-09,ok
holdout_topic,human_hard_rusltc_0073,11,H,,0.0127780746,0.0000000575,-0.0127780171,0,0,0,1.150737e-11,ok
holdout_author,human_news_buriy_2014_0027,11,H,,0.0022130446,0.0000005032,-0.0022125414,0,0,0,6.964407e-11,ok
holdout_genre_analytics,human_news_buriy_2014_0027,11,H,,0.0000627088,0.0000000009,-0.0000627079,0,0,0,1.672327e-13,ok
holdout_genre_commercial,human_news_buriy_2014_0027,11,H,,0.0000437137,0.0000000006,-0.0000437131,0,0,0,1.006655e-13,ok
holdout_genre_news,human_news_buriy_2014_0027,11,H,,0.0008139916,0.0000004332,-0.0008135584,0,0,0,5.670453e-11,ok
holdout_genre_prose,human_news_buriy_2014_0027,11,H,,0.0438359312,0.0002450773,-0.0435908539,0,0,0,1.695223e-08,ok
holdout_genre_science,human_news_buriy_2014_0027,11,H,,0.0008139916,0.0000004332,-0.0008135584,0,0,0,5.670453e-11,ok
holdout_genre_seo,human_news_buriy_2014_0027,11,H,,0.0000000031,0.0000000000,-0.0000000031,0,0,0,2.367082e-22,ok
holdout_genre_translation,human_news_buriy_2014_0027,11,H,,0.0008139916,0.0000004332,-0.0008135584,0,0,0,5.670453e-11,ok
holdout_model_Anthropic,human_news_buriy_2014_0027,11,H,,0.0000029624,0.0000000000,-0.0000029624,0,0,0,2.808337e-16,ok
holdout_model_DeepSeek,human_news_buriy_2014_0027,11,H,,0.0282941226,0.0007044953,-0.0275896273,0,0,0,4.690168e-08,ok
holdout_model_NVIDIA,human_news_buriy_2014_0027,11,H,,0.0024206414,0.0000014568,-0.0024191846,0,0,0,1.853500e-10,ok
holdout_model_OpenAI,human_news_buriy_2014_0027,11,H,,0.0010752183,0.0000008504,-0.0010743679,0,0,0,9.464140e-11,ok
holdout_prompt_P1,human_news_buriy_2014_0027,11,H,,0.0000027802,0.0000000000,-0.0000027802,0,0,0,2.266629e-17,ok
holdout_prompt_P2,human_news_buriy_2014_0027,11,H,,0.0000033575,0.0000000000,-0.0000033575,0,0,0,4.670543e-16,ok
holdout_prompt_P3,human_news_buriy_2014_0027,11,H,,0.0000008712,0.0000000200,-0.0000008512,0,0,0,3.538178e-12,ok
holdout_source,human_news_buriy_2014_0027,11,H,,0.0036310146,0.0000031800,-0.0036278346,0,0,0,3.983863e-10,ok
holdout_time,human_news_buriy_2014_0027,11,H,,0.0006832287,0.0000006601,-0.0006825686,0,0,0,8.712605e-11,ok
holdout_topic,human_news_buriy_2014_0027,11,H,,0.0000599204,0.0000000004,-0.0000599200,0,0,0,8.870521e-14,ok
holdout_author,human_news_buriy_2014_0034,11,H,,0.0167918389,0.0000010705,-0.0167907684,0,0,0,1.481513e-10,ok
holdout_genre_analytics,human_news_buriy_2014_0034,11,H,,0.0049374644,0.0000000089,-0.0049374555,0,0,0,1.751597e-12,ok
holdout_genre_commercial,human_news_buriy_2014_0034,11,H,,0.0233626531,0.0000000416,-0.0233626115,0,0,0,7.050887e-12,ok
holdout_genre_news,human_news_buriy_2014_0034,11,H,,0.0251726682,0.0000030358,-0.0251696323,0,0,0,3.974208e-10,ok
holdout_genre_prose,human_news_buriy_2014_0034,11,H,,0.1909913671,0.0004983898,-0.1904929773,0,0,0,3.446536e-08,ok
holdout_genre_science,human_news_buriy_2014_0034,11,H,,0.0251726682,0.0000030358,-0.0251696323,0,0,0,3.974208e-10,ok
holdout_genre_seo,human_news_buriy_2014_0034,11,H,,0.0018265636,0.0000000000,-0.0018265636,0,0,0,3.697770e-19,ok
holdout_genre_translation,human_news_buriy_2014_0034,11,H,,0.0251726682,0.0000030358,-0.0251696323,0,0,0,3.974208e-10,ok
holdout_model_Anthropic,human_news_buriy_2014_0034,11,H,,0.0013970258,0.0000000000,-0.0013970258,0,0,0,1.163213e-14,ok
holdout_model_DeepSeek,human_news_buriy_2014_0034,11,H,,0.1383491331,0.0016852037,-0.1366639295,0,0,0,1.120821e-07,ok
holdout_model_NVIDIA,human_news_buriy_2014_0034,11,H,,0.0191383575,0.0000030229,-0.0191353346,0,0,0,3.845951e-10,ok
holdout_model_OpenAI,human_news_buriy_2014_0034,11,H,,0.0318559723,0.0000062907,-0.0318496815,0,0,0,7.000817e-10,ok
holdout_prompt_P1,human_news_buriy_2014_0034,11,H,,0.0028086607,0.0000000000,-0.0028086607,0,0,0,1.960166e-15,ok
holdout_prompt_P2,human_news_buriy_2014_0034,11,H,,0.0019061155,0.0000000001,-0.0019061154,0,0,0,2.515188e-14,ok
holdout_prompt_P3,human_news_buriy_2014_0034,11,H,,0.0000065259,0.0000000244,-0.0000065015,0,0,0,4.322297e-12,ok
holdout_source,human_news_buriy_2014_0034,11,H,,0.0293658256,0.0000079058,-0.0293579198,0,0,0,9.904207e-10,ok
holdout_time,human_news_buriy_2014_0034,11,H,,0.0243440914,0.0000052111,-0.0243388803,0,0,0,6.878345e-10,ok
holdout_topic,human_news_buriy_2014_0034,11,H,,0.0147652693,0.0000000132,-0.0147652560,0,0,0,2.641985e-12,ok
holdout_author,human_news_gazeta_0031,11,H,,0.0511927082,0.0000052226,-0.0511874857,0,0,0,7.227735e-10,ok
holdout_genre_analytics,human_news_gazeta_0031,11,H,,0.0120222429,0.0000000418,-0.0120222011,0,0,0,8.213343e-12,ok
holdout_genre_commercial,human_news_gazeta_0031,11,H,,0.0062109517,0.0000000147,-0.0062109370,0,0,0,2.501078e-12,ok
holdout_genre_news,human_news_gazeta_0031,11,H,,0.0324939844,0.0000057757,-0.0324882087,0,0,0,7.560868e-10,ok
holdout_genre_prose,human_news_gazeta_0031,11,H,,0.1604583837,0.0006106148,-0.1598477689,0,0,0,4.222136e-08,ok
holdout_genre_science,human_news_gazeta_0031,11,H,,0.0324939844,0.0000057757,-0.0324882087,0,0,0,7.560868e-10,ok
holdout_genre_seo,human_news_gazeta_0031,11,H,,0.0008399330,0.0000000000,-0.0008399330,0,0,0,2.402498e-18,ok
holdout_genre_translation,human_news_gazeta_0031,11,H,,0.0324939844,0.0000057757,-0.0324882087,0,0,0,7.560868e-10,ok
holdout_model_Anthropic,human_news_gazeta_0031,11,H,,0.0018648598,0.0000000001,-0.0018648597,0,0,0,2.991233e-14,ok
holdout_model_DeepSeek,human_news_gazeta_0031,11,H,,0.1690459168,0.0026963651,-0.1663495517,0,0,0,1.791523e-07,ok
holdout_model_NVIDIA,human_news_gazeta_0031,11,H,,0.0598269397,0.0000129484,-0.0598139913,0,0,0,1.647386e-09,ok
holdout_model_OpenAI,human_news_gazeta_0031,11,H,,0.0226623451,0.0000066805,-0.0226556646,0,0,0,7.434538e-10,ok
holdout_prompt_P1,human_news_gazeta_0031,11,H,,0.0015192345,0.0000000000,-0.0015192345,0,0,0,3.396286e-15,ok
holdout_prompt_P2,human_news_gazeta_0031,11,H,,0.0022194336,0.0000000002,-0.0022194334,0,0,0,5.201542e-14,ok
holdout_prompt_P3,human_news_gazeta_0031,11,H,,0.0004708402,0.0000001267,-0.0004707135,0,0,0,2.242536e-11,ok
holdout_source,human_news_gazeta_0031,11,H,,0.0986838738,0.0000374536,-0.0986464202,0,0,0,4.691952e-09,ok
holdout_time,human_news_gazeta_0031,11,H,,0.0369027652,0.0000111276,-0.0368916377,0,0,0,1.468763e-09,ok
holdout_topic,human_news_gazeta_0031,11,H,,0.0099630796,0.0000000151,-0.0099630645,0,0,0,3.013937e-12,ok
holdout_author,human_news_gazeta_0040,11,H,,0.0298224948,0.0000018184,-0.0298206764,0,0,0,2.516616e-10,ok
holdout_genre_analytics,human_news_gazeta_0040,11,H,,0.0062656918,0.0000000107,-0.0062656811,0,0,0,2.105960e-12,ok
holdout_genre_commercial,human_news_gazeta_0040,11,H,,0.0111804038,0.0000000142,-0.0111803897,0,0,0,2.401116e-12,ok
holdout_genre_news,human_news_gazeta_0040,11,H,,0.0192485111,0.0000024986,-0.0192460126,0,0,0,3.270881e-10,ok
holdout_genre_prose,human_news_gazeta_0040,11,H,,0.2138567267,0.0006073009,-0.2132494258,0,0,0,4.199236e-08,ok
holdout_genre_science,human_news_gazeta_0040,11,H,,0.0192485111,0.0000024986,-0.0192460126,0,0,0,3.270881e-10,ok
holdout_genre_seo,human_news_gazeta_0040,11,H,,0.0000074409,0.0000000000,-0.0000074409,0,0,0,9.434139e-21,ok
holdout_genre_translation,human_news_gazeta_0040,11,H,,0.0192485111,0.0000024986,-0.0192460126,0,0,0,3.270881e-10,ok
holdout_model_Anthropic,human_news_gazeta_0040,11,H,,0.0012361827,0.0000000000,-0.0012361826,0,0,0,7.444314e-15,ok
holdout_model_DeepSeek,human_news_gazeta_0040,11,H,,0.1303829627,0.0017727991,-0.1286101636,0,0,0,1.178977e-07,ok
holdout_model_NVIDIA,human_news_gazeta_0040,11,H,,0.0320585831,0.0000049313,-0.0320536519,0,0,0,6.273950e-10,ok
holdout_model_OpenAI,human_news_gazeta_0040,11,H,,0.0194019567,0.0000040516,-0.0193979052,0,0,0,4.508882e-10,ok
holdout_prompt_P1,human_news_gazeta_0040,11,H,,0.0020953938,0.0000000000,-0.0020953938,0,0,0,1.099509e-15,ok
holdout_prompt_P2,human_news_gazeta_0040,11,H,,0.0014026104,0.0000000001,-0.0014026104,0,0,0,1.305050e-14,ok
holdout_prompt_P3,human_news_gazeta_0040,11,H,,0.0000125212,0.0000000230,-0.0000124982,0,0,0,4.077145e-12,ok
holdout_source,human_news_gazeta_0040,11,H,,0.0490589288,0.0000136776,-0.0490452513,0,0,0,1.713482e-09,ok
holdout_time,human_news_gazeta_0040,11,H,,0.0159144323,0.0000039783,-0.0159104540,0,0,0,5.251075e-10,ok
holdout_topic,human_news_gazeta_0040,11,H,,0.0080081664,0.0000000078,-0.0080081585,0,0,0,1.567077e-12,ok
holdout_author,human_news_lenta_0001,11,H,,0.0691331544,0.0000014321,-0.0691317223,0,0,0,1.981984e-10,ok
holdout_genre_analytics,human_news_lenta_0001,11,H,,0.0152511504,0.0000000042,-0.0152511462,0,0,0,8.241919e-13,ok
holdout_genre_commercial,human_news_lenta_0001,11,H,,0.0336643036,0.0000000116,-0.0336642920,0,0,0,1.967680e-12,ok
holdout_genre_news,human_news_lenta_0001,11,H,,0.0519090441,0.0000019487,-0.0519070955,0,0,0,2.551016e-10,ok
holdout_genre_prose,human_news_lenta_0001,11,H,,0.3436539542,0.0003998263,-0.3432541279,0,0,0,2.765208e-08,ok
holdout_genre_science,human_news_lenta_0001,11,H,,0.0519090441,0.0000019487,-0.0519070955,0,0,0,2.551016e-10,ok
holdout_genre_seo,human_news_lenta_0001,11,H,,0.0004883051,0.0000000000,-0.0004883051,0,0,0,2.619907e-20,ok
holdout_genre_translation,human_news_lenta_0001,11,H,,0.0519090441,0.0000019487,-0.0519070955,0,0,0,2.551016e-10,ok
holdout_model_Anthropic,human_news_lenta_0001,11,H,,0.0049697346,0.0000000000,-0.0049697345,0,0,0,3.244769e-15,ok
