document_id,file_path,sha256,language,genre,brief_id,topic_id,origin_class,author_or_model_id,model_provider,model_exact_id,model_release_or_snapshot,created_at,generation_date,human_publication_date,source_platform,prompt_id,prompt_condition,system_prompt_hash,user_prompt_hash,temperature,top_p,top_k,repetition_penalty,seed,browsing_or_rag,repeat_index,editing_level,editor_type,edit_actor,edit_minutes,edit_instruction,translation_chain,word_count,char_count,preprocessing_profile,license_status,consent_or_public_basis,leakage_group,revision_family_id,dedup_cluster_id,split_group_author,split_group_source,split_group_topic,annotation_batch_id,abstention_reason,status,notes,generation_channel,model_family,model_id_reported,provider,access_method,wrapper_name,wrapper_version,system_prompt_visibility,raw_payload_available,sampling_parameters_known,technical_validity,length_instruction_compliance,hh_subgroups
deepseek_pro_b020_P3_r2,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b020_P3_r2.txt,290ea2abdba53c1eca15aed0b43dcf3b803fde1e4b9b7e012d6e302987b9f4de,ru,analytics,b020,b020,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b020_P3,P3,,fff44c32f1076e8c9ad535748920f175,,,,,,,2,,,,,,,1666,11631,prose,машинная генерация,сгенерировано в рамках исследования,b020,deepseek_pro_b020_P3_r2,45ebd59f68d17124,deepseek_pro,deepseek_pro,b020,,,collected,prompt_condition=P3; repeat=2,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,in range,
deepseek_pro_b021_P1_r1,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b021_P1_r1.txt,d41251712d16ec8741b8ef1791d794ea7f86d6f1e9b8440902a35e8f8b7f67b7,ru,analytics,b021,b021,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b021_P1,P1,,a9b134991f7fd323528b5366af5bf0a6,,,,,,,1,,,,,,,1628,11638,prose,машинная генерация,сгенерировано в рамках исследования,b021,deepseek_pro_b021_P1_r1,9a9974eb80a69b4b,deepseek_pro,deepseek_pro,b021,,,collected,prompt_condition=P1; repeat=1,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,in range,
deepseek_pro_b021_P1_r2,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b021_P1_r2.txt,e395416de424d64677ad8ba58bb8af28d8e3dd191b287937b391beab0f3fe261,ru,analytics,b021,b021,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b021_P1,P1,,a9b134991f7fd323528b5366af5bf0a6,,,,,,,2,,,,,,,1781,12140,prose,машинная генерация,сгенерировано в рамках исследования,b021,deepseek_pro_b021_P1_r2,4e921716f19d8830,deepseek_pro,deepseek_pro,b021,,,collected,prompt_condition=P1; repeat=2,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,in range,
deepseek_pro_b021_P2_r1,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b021_P2_r1.txt,2103e5ea948e01218e06854c5c2c6e0c01f58778c3a28de0b9232d2f97fac1b9,ru,analytics,b021,b021,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b021_P2,P2,,6403aa8f51248efde4369c2b833d9265,,,,,,,1,,,,,,,1229,8788,prose,машинная генерация,сгенерировано в рамках исследования,b021,deepseek_pro_b021_P2_r1,df6f1d770a92f147,deepseek_pro,deepseek_pro,b021,,,collected,prompt_condition=P2; repeat=1,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,in range,
deepseek_pro_b021_P2_r2,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b021_P2_r2.txt,0b060aabd6e7f2edd1a462fc2ae244a9ef6f6175ae2750c1a72847a58e1be124,ru,analytics,b021,b021,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b021_P2,P2,,6403aa8f51248efde4369c2b833d9265,,,,,,,2,,,,,,,941,6742,prose,машинная генерация,сгенерировано в рамках исследования,b021,deepseek_pro_b021_P2_r2,a19c8c2ef5b8c4e3,deepseek_pro,deepseek_pro,b021,,"обрыв по max_tokens, текст без концовки",collected,prompt_condition=P2; repeat=2,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,truncated_by_max_tokens,underlength,
deepseek_pro_b021_P3_r1,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b021_P3_r1.txt,ee88f621a669f2beef498e28f5a85bb00f2e0c38ffc7139c1167de9fed2febe1,ru,analytics,b021,b021,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b021_P3,P3,,a27a0c2c60fcb498b6c65e00609d94a5,,,,,,,1,,,,,,,1305,9442,prose,машинная генерация,сгенерировано в рамках исследования,b021,deepseek_pro_b021_P3_r1,393132ab9e29fca1,deepseek_pro,deepseek_pro,b021,,,collected,prompt_condition=P3; repeat=1,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,in range,
deepseek_pro_b021_P3_r2,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b021_P3_r2.txt,9eff74fc97b493c4f3ea576e0646be17dacea298056968bb07d02ee7dd7990c4,ru,analytics,b021,b021,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b021_P3,P3,,a27a0c2c60fcb498b6c65e00609d94a5,,,,,,,2,,,,,,,1221,8987,prose,машинная генерация,сгенерировано в рамках исследования,b021,deepseek_pro_b021_P3_r2,3db07d8a9b0c5628,deepseek_pro,deepseek_pro,b021,,,collected,prompt_condition=P3; repeat=2,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,in range,
deepseek_pro_b022_P1_r1,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b022_P1_r1.txt,f1e6afd520bb9fdf959e2e6646f6ec93e2381e4e6da939da654c43b724482ed0,ru,analytics,b022,b022,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b022_P1,P1,,1f97a2786d07c87da02f76a6864e31f4,,,,,,,1,,,,,,,1575,11617,prose,машинная генерация,сгенерировано в рамках исследования,b022,deepseek_pro_b022_P1_r1,ba7604120e6daa28,deepseek_pro,deepseek_pro,b022,,,collected,prompt_condition=P1; repeat=1,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,in range,
deepseek_pro_b022_P1_r2,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b022_P1_r2.txt,5bb9885578c48fdaa9570295e1c560f25a09e85574b1c5fbb042344c6dc17c67,ru,analytics,b022,b022,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b022_P1,P1,,1f97a2786d07c87da02f76a6864e31f4,,,,,,,2,,,,,,,1420,10242,prose,машинная генерация,сгенерировано в рамках исследования,b022,deepseek_pro_b022_P1_r2,bcd16067a09f5c81,deepseek_pro,deepseek_pro,b022,,,collected,prompt_condition=P1; repeat=2,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,in range,
deepseek_pro_b022_P2_r1,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b022_P2_r1.txt,3aa9148e18cda89d2a0403d6bd9219c608437a819c9bb6d3ff2bfe938844ec1a,ru,analytics,b022,b022,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b022_P2,P2,,288bd686c24c8a1d7202f166adef9d9b,,,,,,,1,,,,,,,1518,11706,prose,машинная генерация,сгенерировано в рамках исследования,b022,deepseek_pro_b022_P2_r1,b646eac8a998a502,deepseek_pro,deepseek_pro,b022,,,collected,prompt_condition=P2; repeat=1,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,in range,
deepseek_pro_b022_P2_r2,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b022_P2_r2.txt,41b6fcdcd0ff1b8376224e20ec91fa51e47910f3c8494be03685ce4183e5bf1a,ru,analytics,b022,b022,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b022_P2,P2,,288bd686c24c8a1d7202f166adef9d9b,,,,,,,2,,,,,,,1259,9758,prose,машинная генерация,сгенерировано в рамках исследования,b022,deepseek_pro_b022_P2_r2,f3b1a54e6ac8770f,deepseek_pro,deepseek_pro,b022,,,collected,prompt_condition=P2; repeat=2,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,in range,
deepseek_pro_b022_P3_r1,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b022_P3_r1.txt,b3f53f7e886f674b3f9dba12e40ac8a193afe673bc604feae26746373ba3b75e,ru,analytics,b022,b022,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b022_P3,P3,,1a51e9cdd953b237147472c9fbd86c44,,,,,,,1,,,,,,,1097,8499,prose,машинная генерация,сгенерировано в рамках исследования,b022,deepseek_pro_b022_P3_r1,9da053f4c84dfc45,deepseek_pro,deepseek_pro,b022,,,collected,prompt_condition=P3; repeat=1,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,underlength,
deepseek_pro_b022_P3_r2,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b022_P3_r2.txt,268e1db4dc70893049931dce5a3aa8e0139bf42768ceef940b3e90eec59bba0d,ru,analytics,b022,b022,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b022_P3,P3,,1a51e9cdd953b237147472c9fbd86c44,,,,,,,2,,,,,,,1295,9889,prose,машинная генерация,сгенерировано в рамках исследования,b022,deepseek_pro_b022_P3_r2,3b3a2f2ac7dd21e5,deepseek_pro,deepseek_pro,b022,,,collected,prompt_condition=P3; repeat=2,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,in range,
deepseek_pro_b023_P1_r1,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b023_P1_r1.txt,8597ab4f9b90390c8b36a5bb77d8fe861399697e405b38be3c5a30984f212475,ru,analytics,b023,b023,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b023_P1,P1,,3f7c14250afe44bd54a3eb0d9045857f,,,,,,,1,,,,,,,1769,12917,prose,машинная генерация,сгенерировано в рамках исследования,b023,deepseek_pro_b023_P1_r1,c467a9f0640706ad,deepseek_pro,deepseek_pro,b023,,,collected,prompt_condition=P1; repeat=1,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,in range,
deepseek_pro_b023_P1_r2,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b023_P1_r2.txt,d21b119845cb35ba1daacc21a9bbb8b2d29c4a00c8e5edc2e175816d48101292,ru,analytics,b023,b023,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b023_P1,P1,,3f7c14250afe44bd54a3eb0d9045857f,,,,,,,2,,,,,,,1647,11923,prose,машинная генерация,сгенерировано в рамках исследования,b023,deepseek_pro_b023_P1_r2,1faf04f7d2e83763,deepseek_pro,deepseek_pro,b023,,,collected,prompt_condition=P1; repeat=2,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,in range,
deepseek_pro_b023_P2_r1,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b023_P2_r1.txt,375120e96e4e7793233097cfc41e59466cd90470d9e44d07110b41ccbebf220d,ru,analytics,b023,b023,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b023_P2,P2,,4a1d83eb5f464369dc57310ce98eed17,,,,,,,1,,,,,,,1705,12956,prose,машинная генерация,сгенерировано в рамках исследования,b023,deepseek_pro_b023_P2_r1,ba8a5fa6e2ef1b6c,deepseek_pro,deepseek_pro,b023,,,collected,prompt_condition=P2; repeat=1,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,in range,
deepseek_pro_b023_P2_r2,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b023_P2_r2.txt,1b4a049f8ef6de48380311ffb077277cd294bb096567d82876dd327babe961f7,ru,analytics,b023,b023,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b023_P2,P2,,4a1d83eb5f464369dc57310ce98eed17,,,,,,,2,,,,,,,1352,10369,prose,машинная генерация,сгенерировано в рамках исследования,b023,deepseek_pro_b023_P2_r2,a6525e79832f14d5,deepseek_pro,deepseek_pro,b023,,,collected,prompt_condition=P2; repeat=2,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,in range,
deepseek_pro_b023_P3_r1,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b023_P3_r1.txt,2bce3542a6942e938c99ecdbecb1d26ebec5cb306f1cd545c0aef611c0609999,ru,analytics,b023,b023,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b023_P3,P3,,a975fbc53bf8974f1cd3aac2a6ae81d4,,,,,,,1,,,,,,,1286,9525,prose,машинная генерация,сгенерировано в рамках исследования,b023,deepseek_pro_b023_P3_r1,3d6795137ff43205,deepseek_pro,deepseek_pro,b023,,,collected,prompt_condition=P3; repeat=1,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,in range,
deepseek_pro_b023_P3_r2,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b023_P3_r2.txt,4e51ee6adace7a5199834a29e7069e567bfac340b20328d0cb30fd00cd8bf48b,ru,analytics,b023,b023,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b023_P3,P3,,a975fbc53bf8974f1cd3aac2a6ae81d4,,,,,,,2,,,,,,,1551,11474,prose,машинная генерация,сгенерировано в рамках исследования,b023,deepseek_pro_b023_P3_r2,feef73d427b08e73,deepseek_pro,deepseek_pro,b023,,,collected,prompt_condition=P3; repeat=2,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,in range,
deepseek_pro_b024_P1_r1,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b024_P1_r1.txt,a60ee05074862e50cdb971b23a8898b49ce004e2f9439c3d592faeb697cfda0e,ru,analytics,b024,b024,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b024_P1,P1,,f8d089e23834884874c9a19a8d3fa029,,,,,,,1,,,,,,,1737,12948,prose,машинная генерация,сгенерировано в рамках исследования,b024,deepseek_pro_b024_P1_r1,4d36ac622e66ef51,deepseek_pro,deepseek_pro,b024,,,collected,prompt_condition=P1; repeat=1,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,in range,
deepseek_pro_b024_P1_r2,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b024_P1_r2.txt,2731ec5e6669931be86c2407bfc83c112bf806b0f632ae3681a3d1e562828d3e,ru,analytics,b024,b024,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b024_P1,P1,,f8d089e23834884874c9a19a8d3fa029,,,,,,,2,,,,,,,1844,14178,prose,машинная генерация,сгенерировано в рамках исследования,b024,deepseek_pro_b024_P1_r2,021fdd81921605b7,deepseek_pro,deepseek_pro,b024,,,collected,prompt_condition=P1; repeat=2,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,overlength,
deepseek_pro_b024_P2_r1,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b024_P2_r1.txt,2c007a62af0de78b48a87247419f4de207b1bfaf47242f33672f3f67bd00b475,ru,analytics,b024,b024,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b024_P2,P2,,15a2c9b58803bc8a78fd6d94cb1afc52,,,,,,,1,,,,,,,1582,11760,prose,машинная генерация,сгенерировано в рамках исследования,b024,deepseek_pro_b024_P2_r1,9dfeb6ca4663fb83,deepseek_pro,deepseek_pro,b024,,,collected,prompt_condition=P2; repeat=1,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,in range,
deepseek_pro_b024_P2_r2,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b024_P2_r2.txt,5ba22e2a8b95a62a0a9c99a61710f91963772868f68398f5488443d837688343,ru,analytics,b024,b024,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b024_P2,P2,,15a2c9b58803bc8a78fd6d94cb1afc52,,,,,,,2,,,,,,,1984,15226,prose,машинная генерация,сгенерировано в рамках исследования,b024,deepseek_pro_b024_P2_r2,7b5762fb2c15c5da,deepseek_pro,deepseek_pro,b024,,,collected,prompt_condition=P2; repeat=2,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,overlength,
deepseek_pro_b024_P3_r1,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b024_P3_r1.txt,c717aadddddd2025d55f2a6f4fef093d2f389708b4682824985f57c9edb389a8,ru,analytics,b024,b024,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b024_P3,P3,,487af6a0eca187e9de85f8a2c9e67a93,,,,,,,1,,,,,,,1436,10959,prose,машинная генерация,сгенерировано в рамках исследования,b024,deepseek_pro_b024_P3_r1,4699c70d2a829f96,deepseek_pro,deepseek_pro,b024,,,collected,prompt_condition=P3; repeat=1,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,in range,
deepseek_pro_b024_P3_r2,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b024_P3_r2.txt,7bac85dafc7e2c059c32d6b677c49f77d362f666dc389850a1524407e0ed07b8,ru,analytics,b024,b024,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b024_P3,P3,,487af6a0eca187e9de85f8a2c9e67a93,,,,,,,2,,,,,,,1508,11278,prose,машинная генерация,сгенерировано в рамках исследования,b024,deepseek_pro_b024_P3_r2,f73a43667c97074e,deepseek_pro,deepseek_pro,b024,,,collected,prompt_condition=P3; repeat=2,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,in range,
deepseek_pro_b025_P1_r1,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b025_P1_r1.txt,24c36b7829c71909d49a2b2ec265ae71cca10994131ebdee110b46244382cdd8,ru,analytics,b025,b025,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b025_P1,P1,,ce73365f4e59004b373d2f3f44c7a780,,,,,,,1,,,,,,,1728,11908,prose,машинная генерация,сгенерировано в рамках исследования,b025,deepseek_pro_b025_P1_r1,2ed36646adad88c0,deepseek_pro,deepseek_pro,b025,,,collected,prompt_condition=P1; repeat=1,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,in range,
deepseek_pro_b025_P1_r2,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b025_P1_r2.txt,62db7e5bdadef54491ed53c1b6c22c3e3a8d26bc246b1fca010c657fb878cf06,ru,analytics,b025,b025,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b025_P1,P1,,ce73365f4e59004b373d2f3f44c7a780,,,,,,,2,,,,,,,1792,12189,prose,машинная генерация,сгенерировано в рамках исследования,b025,deepseek_pro_b025_P1_r2,a68374505de35e73,deepseek_pro,deepseek_pro,b025,,,collected,prompt_condition=P1; repeat=2,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,in range,
deepseek_pro_b025_P2_r1,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b025_P2_r1.txt,d6972a722db55764b621c5172e29150028addc329bee18538772c77860ae3467,ru,analytics,b025,b025,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b025_P2,P2,,bf84229718344d29c8067e47be7185bd,,,,,,,1,,,,,,,1786,12950,prose,машинная генерация,сгенерировано в рамках исследования,b025,deepseek_pro_b025_P2_r1,e51c6b511aa4fd28,deepseek_pro,deepseek_pro,b025,,,collected,prompt_condition=P2; repeat=1,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,in range,
deepseek_pro_b025_P2_r2,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b025_P2_r2.txt,53ea300eb1e5ffbb5a1f73f818397dbf175bae8d421204bfef6964c8e1425edb,ru,analytics,b025,b025,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b025_P2,P2,,bf84229718344d29c8067e47be7185bd,,,,,,,2,,,,,,,1502,10965,prose,машинная генерация,сгенерировано в рамках исследования,b025,deepseek_pro_b025_P2_r2,7b3c613f0da03b70,deepseek_pro,deepseek_pro,b025,,,collected,prompt_condition=P2; repeat=2,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,in range,
deepseek_pro_b025_P3_r1,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b025_P3_r1.txt,1c0eeec2876ee5f621389ad437b3eb6319b7a7ff0cac552449a7cce44e611ed6,ru,analytics,b025,b025,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b025_P3,P3,,93df1a0ed2259199d52f05a16724e1e7,,,,,,,1,,,,,,,1732,12395,prose,машинная генерация,сгенерировано в рамках исследования,b025,deepseek_pro_b025_P3_r1,27aa1fc722a3bd9f,deepseek_pro,deepseek_pro,b025,,,collected,prompt_condition=P3; repeat=1,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,in range,
deepseek_pro_b025_P3_r2,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b025_P3_r2.txt,a71be9c1a57912b664b1a6b4d4d7e1b98b903563192cfccab51b602183fef635,ru,analytics,b025,b025,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b025_P3,P3,,93df1a0ed2259199d52f05a16724e1e7,,,,,,,2,,,,,,,1724,12558,prose,машинная генерация,сгенерировано в рамках исследования,b025,deepseek_pro_b025_P3_r2,a4812a28da4519cd,deepseek_pro,deepseek_pro,b025,,,collected,prompt_condition=P3; repeat=2,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,in range,
deepseek_pro_b026_P1_r1,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b026_P1_r1.txt,7fff3c186632d5bc3d87f76f25a82932f408a720081547be46f89d92064e8449,ru,analytics,b026,b026,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b026_P1,P1,,f5a02d2a655e7320bea9f57d4088cfcc,,,,,,,1,,,,,,,2073,15478,prose,машинная генерация,сгенерировано в рамках исследования,b026,deepseek_pro_b026_P1_r1,fafba6cc754a258d,deepseek_pro,deepseek_pro,b026,,,collected,prompt_condition=P1; repeat=1,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,overlength,
deepseek_pro_b026_P1_r2,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b026_P1_r2.txt,44fc0e27393174c4ec45ce52127b8a424333d92f7e9795bb0344d26a7f7ae2f5,ru,analytics,b026,b026,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b026_P1,P1,,f5a02d2a655e7320bea9f57d4088cfcc,,,,,,,2,,,,,,,1525,10697,prose,машинная генерация,сгенерировано в рамках исследования,b026,deepseek_pro_b026_P1_r2,c8ca4e226ca5a03b,deepseek_pro,deepseek_pro,b026,,,collected,prompt_condition=P1; repeat=2,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,in range,
deepseek_pro_b026_P2_r1,04-corpus/raw-ai/deepseek_pro/deepseek_pro_b026_P2_r1.txt,902301f95c4862bce0ec0f45cc6a2a58953d6cb1292f61c61d5ec12f7508e757,ru,analytics,b026,b026,A,deepseek_pro,deepseek,deepseek-v4-pro,,,2026-07-24,,deepseek_pro,b026_P2,P2,,63633e029695b1dc0e496f1db9f1709d,,,,,,,1,,,,,,,1504,11189,prose,машинная генерация,сгенерировано в рамках исследования,b026,deepseek_pro_b026_P2_r1,f7ffa9657bd0b6e7,deepseek_pro,deepseek_pro,b026,,,collected,prompt_condition=P2; repeat=1,deepseek_pro,DeepSeek,deepseek-v4-pro,deepseek,https_api,none,none,none,no,yes,valid,in range,
